New topic,/ecu_pwm
1582739161335925569,1600.0,1660.0
1582739161355963606,1600.0,1660.0
1582739161375912102,1600.0,1660.0
1582739161395957431,1600.0,1660.0
1582739161415727678,1600.0,1660.0
1582739161436048923,1600.0,1660.0
1582739161455955252,1600.0,1660.0
1582739161475831415,1600.0,1660.0
1582739161496119994,1600.0,1660.0
1582739161515873532,1600.0,1660.0
1582739161535835778,1600.0,1660.0
1582739161555844357,1600.0,1660.0
1582739161575867520,1600.0,1660.0
1582739161595982015,1600.0,1660.0
1582739161615841928,1600.0,1660.0
1582739161635968840,1600.0,1660.0
1582739161655764587,1600.0,1660.0
1582739161675760041,1600.0,1660.0
1582739161696381077,1600.0,1660.0
1582739161715892282,1600.0,1660.0
1582739161735917736,1600.0,1660.0
1582739161755796108,1600.0,1660.0
1582739161775927520,1600.0,1660.0
1582739161795982849,1600.0,1660.0
1582739161815776595,1600.0,1660.0
1582739161835901883,1600.0,1660.0
1582739161855927545,1600.0,1660.0
1582739161875869291,1600.0,1660.0
1582739161896190578,1600.0,1660.0
1582739161915950533,1600.0,1660.0
1582739161935896904,1600.0,1660.0
1582739161955827816,1600.0,1660.0
1582739161975944645,1600.0,1660.0
1582739161995941600,1600.0,1660.0
1582739162015996970,1600.0,1660.0
1582739162036043466,1600.0,1660.0
1582739162056015254,1600.0,1660.0
1582739162076070666,1600.0,1660.0
1582739162095984287,1600.0,1660.0
1582739162115976825,1600.0,1660.0
1582739162135803488,1600.0,1660.0
1582739162155918108,1600.0,1660.0
1582739162175959937,1600.0,1660.0
1582739162195753642,1600.0,1660.0
1582739162215983846,1600.0,1660.0
1582739162235868467,1600.0,1660.0
1582739162255902046,1600.0,1660.0
1582739162275963792,1600.0,1660.0
1582739162295812080,1600.0,1660.0
1582739162315950492,1600.0,1660.0
1582739162335881446,1600.0,1660.0
1582739162355927275,1600.0,1660.0
1582739162375920605,1600.0,1660.0
1582739162395752809,1600.0,1660.0
1582739162415928346,1600.0,1660.0
1582739162435876134,1600.0,1660.0
1582739162455894463,1600.0,1660.0
1582739162475928001,1600.0,1660.0
1582739162495939163,1600.0,1660.0
1582739162515836201,1600.0,1660.0
1582739162535912072,1600.0,1660.0
1582739162555792901,1600.0,1660.0
1582739162576035396,1600.0,1660.0
1582739162595953351,1600.0,1660.0
1582739162615945097,1600.0,1660.0
1582739162635808676,1600.0,1660.0
1582739162656024463,1600.0,1660.0
1582739162675791293,1600.0,1660.0
1582739162695743622,1600.0,1660.0
1582739162715844743,1600.0,1660.0
1582739162736176363,1600.0,1660.0
1582739162756084776,1600.0,1660.0
1582739162775873606,1600.0,1660.0
1582739162795934851,1600.0,1660.0
1582739162815893014,1600.0,1660.0
1582739162835853760,1600.0,1660.0
1582739162855948922,1600.0,1660.0
1582739162875817752,1600.0,1660.0
1582739162895891373,1600.0,1660.0
1582739162915886077,1600.0,1660.0
1582739162936111614,1600.0,1660.0
1582739162955990443,1600.0,1660.0
1582739162976210897,1600.0,1660.0
1582739162995954685,1600.0,1660.0
1582739163015965556,1600.0,1660.0
1582739163035781511,1600.0,1660.0
1582739163055874048,1600.0,1660.0
1582739163076013710,1600.0,1660.0
1582739163095755040,1600.0,1660.0
1582739163115775661,1600.0,1660.0
1582739163135903656,1600.0,1660.0
1582739163155834444,1600.0,1660.0
1582739163175928856,1600.0,1660.0
1582739163195927061,1600.0,1660.0
1582739163215996515,1600.0,1660.0
1582739163235800969,1600.0,1660.0
1582739163255861048,1600.0,1660.0
1582739163276312210,1600.0,1660.0
1582739163296219706,1600.0,1660.0
1582739163315921286,1600.0,1660.0
1582739163335933657,1600.0,1660.0
1582739163355729736,1600.0,1660.0
1582739163375987940,1600.0,1660.0
1582739163395890311,1600.0,1660.0
1582739163415816974,1600.0,1660.0
1582739163435973928,1600.0,1660.0
1582739163455929049,1600.0,1660.0
1582739163476069669,1600.0,1660.0
1582739163495898082,1600.0,1660.0
1582739163515765703,1600.0,1660.0
1582739163535898074,1600.0,1660.0
1582739163555880362,1600.0,1660.0
1582739163575732316,1600.0,1660.0
1582739163596032020,1600.0,1660.0
1582739163616086974,1600.0,1660.0
1582739163635824387,1600.0,1660.0
1582739163655874508,1600.0,1660.0
1582739163675867045,1600.0,1660.0
1582739163696005166,1600.0,1660.0
1582739163716304869,1600.0,1660.0
1582739163735959699,1600.0,1660.0
1582739163755781529,1600.0,1660.0
1582739163775826816,1600.0,1660.0
1582739163795884187,1600.0,1660.0
1582739163815928641,1600.0,1660.0
1582739163835960470,1600.0,1660.0
1582739163856047258,1600.0,1660.0
1582739163875966170,1600.0,1660.0
1582739163895980791,1600.0,1660.0
1582739163915824704,1600.0,1660.0
1582739163935833117,1600.0,1660.0
1582739163955906404,1600.0,1660.0
1582739163975854858,1600.0,1660.0
1582739163996339436,1600.0,1660.0
1582739164015929600,1600.0,1660.0
1582739164035917763,1600.0,1660.0
1582739164055892050,1600.0,1660.0
1582739164075800796,1600.0,1660.0
1582739164096270791,1600.0,1660.0
1582739164115933829,1600.0,1660.0
1582739164135967867,1600.0,1660.0
1582739164155918321,1600.0,1660.0
1582739164175780859,1600.0,1660.0
1582739164195963646,1600.0,1660.0
1582739164215892017,1600.0,1660.0
1582739164235938805,1600.0,1660.0
1582739164255742593,1600.0,1660.0
1582739164276232129,1600.0,1660.0
1582739164295855042,1600.0,1660.0
1582739164315923080,1600.0,1660.0
1582739164335779159,1600.0,1660.0
1582739164356066488,1600.0,1660.0
1582739164376117525,1600.0,1660.0
1582739164395892355,1600.0,1660.0
1582739164415804851,1600.0,1660.0
1582739164435814722,1600.0,1660.0
1582739164455822135,1600.0,1660.0
1582739164476011047,1600.0,1660.0
1582739164495959668,1600.0,1660.0
1582739164515790122,1600.0,1660.0
1582739164535772993,1600.0,1660.0
1582739164555927947,1600.0,1660.0
1582739164575775818,1600.0,1660.0
1582739164595779856,1600.0,1660.0
1582739164615961476,1600.0,1660.0
1582739164635933222,1600.0,1660.0
1582739164655826677,1600.0,1660.0
1582739164675963797,1600.0,1660.0
1582739164695846002,1600.0,1660.0
1582739164715918997,1600.0,1660.0
1582739164736348284,1500.0,1660.0
New topic,/imu/data
rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1582739158618853414,,238,,1582739158,618538707,imu_link,,0.00126537117623,0.00669696434552,-0.233808280193,0.972258832625,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.0,-0.00319589083597,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.148445032974,-0.0718282417618,10.0990512301,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158630913220,,239,,1582739158,630547596,imu_link,,0.00127884258653,0.00674314413123,-0.234134424228,0.972180006974,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.167599230777,-0.0526740439586,10.1469364323,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158636796123,,240,,1582739158,636535874,imu_link,,0.00128110534469,0.00674271460403,-0.234460650288,0.972101382591,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,-0.00106529694532,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.162810681327,-0.0861938901141,10.1325712224,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158648793304,,241,,1582739158,648511388,imu_link,,0.00128336795857,0.00674228431754,-0.234786849946,0.972022648739,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00213059389064,-0.0,-0.00426118778129,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.153233582425,-0.0814053406633,10.1229932467,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158672905291,,242,,1582739158,660543027,imu_link,,0.0012846607518,0.00674203811087,-0.234973228637,0.971977611055,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00213059389064,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.158022131876,-0.11971373627,10.1182048434,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158672981540,,243,,1582739158,666513722,imu_link,,0.00128563031572,0.00674185329319,-0.235113006986,0.97194380934,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00639178167193,-0.0,-0.0,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.138867934073,-0.100559538466,10.1134164401,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158678860485,,244,,1582739158,678531903,imu_link,,0.00128692313847,0.00674160663131,-0.235299386731,0.971898705202,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.00106529694532,-0.00319589083597,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.148445032974,-0.0526740439586,10.0846848511,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158690931416,,245,,1582739158,690573667,imu_link,,0.00128821580169,0.00674135974295,-0.235485741647,0.971853569243,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.153233582425,-0.12450228572,10.1756680213,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158696880819,,246,,1582739158,696534945,imu_link,,0.00130080638737,0.00678769954505,-0.235671994551,0.971808080859,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,0.00213059389064,-0.00426118778129,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.153233582425,-0.11971373627,10.2043984412,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158708856917,,247,,1582739158,708531167,imu_link,,0.00130210800151,0.0067874499721,-0.235858348257,0.971762869529,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,0.00106529694532,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.12450228572,-0.0861938901141,10.1660900456,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158720940014,,248,,1582739158,720586598,imu_link,,0.00134966718869,0.00677594927478,-0.235998420815,0.971728876942,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.11971373627,-0.0383083956063,10.1804564246,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158737996683,,249,,1582739158,726541709,imu_link,,0.00135031681849,0.00677581984592,-0.236091583069,0.971706246411,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.167599230777,-0.0383083956063,10.1086280367,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158738801640,,250,,1582739158,738539807,imu_link,,0.00135194083866,0.00677549600128,-0.236324479209,0.971649631007,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,0.00106529694532,-0.0,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.110136637368,-0.0861938901141,10.12778165,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158750829737,,251,,1582739158,750536946,imu_link,,0.00135421444918,0.00677504194233,-0.236650527165,0.971570271726,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00106529694532,0.00106529694532,-0.00319589083597,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.129290835171,-0.0526740439586,10.170879618,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158756860682,,252,,1582739158,756544432,imu_link,,0.00135648790719,0.00677458712043,-0.236976548472,0.971490803036,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.0,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.158022131876,-0.100559538466,10.1996100379,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158768868863,,253,,1582739158,768560363,imu_link,,0.00137046416238,0.00682063377572,-0.237349000881,0.971399532923,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.158022131876,-0.0814053406633,10.1325712224,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158780750377,,254,,1582739158,780520628,imu_link,,0.00132618943526,0.00683156723905,-0.237674637631,0.971319894544,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00106529694532,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.114925186819,-0.114925186819,10.0990512301,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158786739863,,255,,1582739158,786511655,imu_link,,0.001328154399,0.00683118549392,-0.237954016349,0.971251490096,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00639178167193,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.153233582425,-0.105348087917,10.142148029,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158798722711,,256,,1582739158,798518086,imu_link,,0.0013297916901,0.00683086695968,-0.238186803437,0.971194428309,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00213059389064,-0.0,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.11971373627,-0.0718282417618,10.1182048434,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158810718517,,257,,1582739158,810512684,imu_link,,0.0013314289048,0.00683054803301,-0.238419576842,0.971137310728,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.167599230777,-0.0909824395649,10.1038396334,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158816727670,,258,,1582739158,816512920,imu_link,,0.00133273873519,0.00683029258697,-0.238605801869,0.971091572523,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.00213059389064,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.114925186819,-0.0957709890157,10.1229932467,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158828751642,,259,,1582739158,828526643,imu_link,,0.00132260086333,0.0067834865171,-0.238792096878,0.971046121204,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.105348087917,-0.0622511428602,10.0990512301,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158840724990,,260,,1582739158,840517907,imu_link,,0.00137044971987,0.00677177655124,-0.238978613151,0.971000250961,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,0.00106529694532,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.110136637368,-0.067039692311,10.1182048434,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158846763726,,261,,1582739158,846514435,imu_link,,0.00133764984965,0.00682933248858,-0.239304023074,0.970919747173,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00213059389064,0.00106529694532,-0.0,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.153233582425,-0.105348087917,10.1373596257,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158858717449,,262,,1582739158,858513991,imu_link,,0.00137466971254,0.00677092115418,-0.239583706667,0.97085112783,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00532648498669,-0.00106529694532,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.0909824395649,-0.0814053406633,10.1373596257,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158870724421,,263,,1582739158,870516213,imu_link,,0.00138811596038,0.00681706323892,-0.239862841272,0.970781859204,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,0.00213059389064,-0.00106529694532,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.143656483524,-0.0814053406633,10.2043984412,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158876734116,,264,,1582739158,876533491,imu_link,,0.00138974997833,0.0068167303101,-0.2400955319,0.970724335919,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00426118778129,-0.0,-0.00213059389064,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.148445032974,-0.0766167912126,10.1373596257,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1582739158888695672,,265,,1582739158,888505589,imu_link,,0.00139138380298,0.00681639701277,-0.240328192577,0.970666760859,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,0.00319589083597,-0.00106529694532,-0.0,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,-0.129290835171,-0.0430969450571,10.1517248357,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
